Material;Dt.Saída;Nº Pedido;Requisitante / Destino;Unidade;Quantidade;Status
Álcool;31/03/2020;310609;Piauí;Litro;264;Entregue
Álcool;10/04/2020;311318;Piauí;Litro;42;Entregue
Álcool;15/04/2020;311890;Piauí;Litro;15;Entregue
Álcool;15/04/2020;311890;Piauí;Litro;13;Entregue
Álcool;15/04/2020;311890;Piauí;Litro;507;Entregue
Álcool;23/04/2020;313073;Piauí;Litro;2646;Entregue
Álcool;30/04/2020;314038;Piauí;Litro;3540;Entregue
Álcool;14/05/2020;315580;Piauí;Litro;312;Entregue
Álcool;19/03/2020;308824;Rio de Janeiro;Litro;163,2;Entregue
Álcool;19/03/2020;308824;Rio de Janeiro;Litro;822;Entregue
Álcool;19/03/2020;308733;Rio de Janeiro;Litro;12;Entregue
Álcool;25/03/2020;309530;Rio de Janeiro;Litro;67,2;Entregue
Álcool;25/03/2020;309530;Rio de Janeiro;Litro;96;Entregue
Álcool;25/03/2020;309530;Rio de Janeiro;Litro;786;Entregue
Álcool;28/03/2020;310002;Rio de Janeiro;Litro;451,2;Entregue
Álcool;28/03/2020;310002;Rio de Janeiro;Litro;306;Entregue
Álcool;31/03/2020;310610;Rio de Janeiro;Litro;1386;Entregue
Álcool;10/04/2020;311348;Rio de Janeiro;Litro;226,8;Entregue
Álcool;15/04/2020;311891;Rio de Janeiro;Litro;70;Entregue
Álcool;15/04/2020;311891;Rio de Janeiro;Litro;66;Entregue
Álcool;15/04/2020;311891;Rio de Janeiro;Litro;2577;Entregue
Álcool;23/04/2020;313074;Rio de Janeiro;Litro;13446;Entregue
Álcool;30/04/2020;314039;Rio de Janeiro;Litro;17982;Entregue
Álcool;07/05/2020;314568;Rio de Janeiro;Litro;1176;Entregue
Álcool;19/03/2020;308822;Rio Grande do Norte;Litro;28,8;Entregue
Álcool;19/03/2020;308822;Rio Grande do Norte;Litro;168;Entregue
Álcool;19/03/2020;308736;Rio Grande do Norte;Litro;12;Entregue
Álcool;25/03/2020;309522;Rio Grande do Norte;Litro;28,8;Entregue
Álcool;25/03/2020;309522;Rio Grande do Norte;Litro;162;Entregue
Álcool;25/03/2020;309522;Rio Grande do Norte;Litro;6;Entregue
Álcool;28/03/2020;310003;Rio Grande do Norte;Litro;86,4;Entregue
Álcool;28/03/2020;310003;Rio Grande do Norte;Litro;60;Entregue
Álcool;31/03/2020;310611;Rio Grande do Norte;Litro;282;Entregue
Álcool;10/04/2020;311351;Rio Grande do Norte;Litro;46,2;Entregue
Álcool;15/04/2020;311892;Rio Grande do Norte;Litro;15;Entregue
Álcool;15/04/2020;311892;Rio Grande do Norte;Litro;14;Entregue
Álcool;15/04/2020;311892;Rio Grande do Norte;Litro;544,5;Entregue
Álcool;23/04/2020;313200;Rio Grande do Norte;Litro;2838;Entregue
Álcool;30/04/2020;314040;Rio Grande do Norte;Litro;3798;Entregue
Álcool;14/05/2020;315583;Rio Grande do Norte;Litro;348;Entregue
Álcool;19/03/2020;308813;Rio Grande do Sul;Litro;105,6;Entregue
Álcool;19/03/2020;308813;Rio Grande do Sul;Litro;540;Entregue
Álcool;19/03/2020;308742;Rio Grande do Sul;Litro;12;Entregue
Álcool;25/03/2020;309531;Rio Grande do Sul;Litro;105,6;Entregue
Álcool;25/03/2020;309531;Rio Grande do Sul;Litro;522;Entregue
Álcool;28/03/2020;310007;Rio Grande do Sul;Litro;297,6;Entregue
Álcool;28/03/2020;310007;Rio Grande do Sul;Litro;198;Entregue
Álcool;31/03/2020;310612;Rio Grande do Sul;Litro;912;Entregue
Álcool;10/04/2020;311352;Rio Grande do Sul;Litro;189;Entregue
Álcool;15/04/2020;311893;Rio Grande do Sul;Litro;55;Entregue
Álcool;15/04/2020;311893;Rio Grande do Sul;Litro;54;Entregue
Álcool;15/04/2020;311893;Rio Grande do Sul;Litro;510;Entregue
Álcool;15/04/2020;311893;Rio Grande do Sul;Litro;1020;Entregue
Álcool;15/04/2020;311893;Rio Grande do Sul;Litro;94;Entregue
Álcool;15/04/2020;311893;Rio Grande do Sul;Litro;510;Entregue
Álcool;23/04/2020;313075;Rio Grande do Sul;Litro;11130;Entregue
Álcool;30/04/2020;314041;Rio Grande do Sul;Litro;14892;Entregue
Álcool;14/05/2020;315586;Rio Grande do Sul;Litro;834;Entregue
Álcool;19/03/2020;308816;Rondônia;Litro;19,2;Entregue
Álcool;19/03/2020;308816;Rondônia;Litro;84;Entregue
Álcool;19/03/2020;308738;Rondônia;Litro;12;Entregue
Álcool;25/03/2020;309485;Rondônia;Litro;9,6;Entregue
Álcool;25/03/2020;309485;Rondônia;Litro;90;Entregue
Álcool;28/03/2020;310004;Rondônia;Litro;48;Entregue
Álcool;28/03/2020;310004;Rondônia;Litro;30;Entregue
Álcool;31/03/2020;310613;Rondônia;Litro;204;Entregue
Álcool;10/04/2020;311355;Rondônia;Litro;21;Entregue
Álcool;15/04/2020;311894;Rondônia;Litro;5;Entregue
Álcool;15/04/2020;311894;Rondônia;Litro;7;Entregue
Álcool;15/04/2020;311894;Rondônia;Litro;277,5;Entregue
Álcool;23/04/2020;313076;Rondônia;Litro;966;Entregue
Álcool;23/04/2020;313076;Rondônia;Litro;480;Entregue
Álcool;30/04/2020;314042;Rondônia;Litro;1932;Entregue
Álcool;14/05/2020;315584;Rondônia;Litro;186;Entregue
Álcool;19/03/2020;308815;Roraima;Litro;9,6;Entregue
Álcool;19/03/2020;308815;Roraima;Litro;30;Entregue
Álcool;19/03/2020;308739;Roraima;Litro;12;Entregue
Álcool;25/03/2020;309486;Roraima;Litro;36;Entregue
Álcool;28/03/2020;310005;Roraima;Litro;19,2;Entregue
Álcool;28/03/2020;310005;Roraima;Litro;12;Entregue
Álcool;31/03/2020;310614;Roraima;Litro;48;Entregue
Álcool;10/04/2020;311357;Roraima;Litro;8,4;Entregue
Álcool;15/04/2020;311895;Roraima;Litro;5;Entregue
Álcool;15/04/2020;311895;Roraima;Litro;3;Entregue
Álcool;15/04/2020;311895;Roraima;Litro;116,5;Entregue
Álcool;23/04/2020;313077;Roraima;Litro;2;Entregue
Álcool;23/04/2020;313077;Roraima;Litro;594;Entregue
Álcool;23/04/2020;313077;Roraima;Litro;5,5;Entregue
Álcool;23/04/2020;313077;Roraima;Litro;5,5;Entregue
Álcool;30/04/2020;314043;Roraima;Litro;12;Entregue
Álcool;30/04/2020;314043;Roraima;Litro;132;Entregue
Álcool;30/04/2020;314043;Roraima;Litro;654;Entregue
Álcool;14/05/2020;315585;Roraima;Litro;84;Entregue
Álcool;19/03/2020;308811;Santa Catarina;Litro;67,2;Entregue
Álcool;19/03/2020;308811;Santa Catarina;Litro;342;Entregue
Álcool;19/03/2020;308743;Santa Catarina;Litro;12;Entregue
Álcool;25/03/2020;309533;Santa Catarina;Litro;67,2;Entregue
Álcool;25/03/2020;309533;Santa Catarina;Litro;330;Entregue
Álcool;28/03/2020;310008;Santa Catarina;Litro;182,4;Entregue
Álcool;28/03/2020;310008;Santa Catarina;Litro;126;Entregue
Álcool;31/03/2020;310615;Santa Catarina;Litro;576;Entregue
Álcool;10/04/2020;311359;Santa Catarina;Litro;105;Entregue
Álcool;15/04/2020;311896;Santa Catarina;Litro;30;Entregue
Álcool;15/04/2020;311896;Santa Catarina;Litro;30;Entregue
Álcool;15/04/2020;311896;Santa Catarina;Litro;0,5;Entregue
Álcool;15/04/2020;311896;Santa Catarina;Litro;510;Entregue
Álcool;15/04/2020;311896;Santa Catarina;Litro;174;Entregue
Álcool;15/04/2020;311896;Santa Catarina;Litro;510;Entregue
Álcool;23/04/2020;313078;Santa Catarina;Litro;6228;Entregue
Álcool;30/04/2020;314044;Santa Catarina;Litro;8334;Entregue
Álcool;14/05/2020;315587;Santa Catarina;Litro;528;Entregue
Álcool;19/03/2020;308802;São Paulo;Litro;451,2;Entregue
Álcool;19/03/2020;308802;São Paulo;Litro;2184;Entregue
Álcool;25/03/2020;309529;São Paulo;Litro;432;Entregue
Álcool;25/03/2020;309529;São Paulo;Litro;2076;Entregue
Álcool;28/03/2020;310010;São Paulo;Litro;16,4;Entregue
Álcool;28/03/2020;310010;São Paulo;Litro;1,5;Entregue
Álcool;28/03/2020;310010;São Paulo;Litro;1178,9;Entregue
Álcool;28/03/2020;310010;São Paulo;Litro;810;Entregue
Álcool;31/03/2020;310616;São Paulo;Litro;1450;Entregue
Álcool;31/03/2020;310616;São Paulo;Litro;2300;Entregue
Álcool;10/04/2020;311363;São Paulo;Litro;33,6;Entregue
Álcool;10/04/2020;311363;São Paulo;Litro;646,8;Entregue
Álcool;15/04/2020;311897;São Paulo;Litro;205;Entregue
Álcool;15/04/2020;311897;São Paulo;Litro;194;Entregue
Álcool;15/04/2020;311897;São Paulo;Litro;1530;Entregue
Álcool;15/04/2020;311897;São Paulo;Litro;1530;Entregue
Álcool;15/04/2020;311897;São Paulo;Litro;2484;Entregue
Álcool;15/04/2020;311897;São Paulo;Litro;2040;Entregue
Álcool;15/04/2020;311897;São Paulo;Litro;24;Entregue
Álcool;23/04/2020;313079;São Paulo;Litro;6972;Entregue
Álcool;23/04/2020;313079;São Paulo;Litro;10800;Entregue
Álcool;23/04/2020;313079;São Paulo;Litro;21930;Entregue
Álcool;30/04/2020;314045;São Paulo;Litro;9240;Entregue
Álcool;30/04/2020;314045;São Paulo;Litro;21930;Entregue
Álcool;30/04/2020;314045;São Paulo;Litro;21930;Entregue
Álcool;14/05/2020;315590;São Paulo;Litro;3462;Entregue
Álcool;19/03/2020;308807;Sergipe;Litro;19,2;Entregue
Álcool;19/03/2020;308807;Sergipe;Litro;108;Entregue
Álcool;19/03/2020;308749;Sergipe;Litro;12;Entregue
Álcool;25/03/2020;309495;Sergipe;Litro;19,2;Entregue
Álcool;25/03/2020;309495;Sergipe;Litro;108;Entregue
Álcool;28/03/2020;310009;Sergipe;Litro;57,6;Entregue
Álcool;28/03/2020;310009;Sergipe;Litro;42;Entregue
Álcool;31/03/2020;310617;Sergipe;Litro;186;Entregue
Álcool;10/04/2020;311364;Sergipe;Litro;33,6;Entregue
Álcool;15/04/2020;311898;Sergipe;Litro;10;Entregue
Álcool;15/04/2020;311898;Sergipe;Litro;10;Entregue
Álcool;15/04/2020;311898;Sergipe;Litro;378,5;Entregue
Álcool;23/04/2020;313080;Sergipe;Litro;1284;Entregue
Álcool;23/04/2020;313080;Sergipe;Litro;684;Entregue
Álcool;30/04/2020;314046;Sergipe;Litro;306;Entregue
Álcool;30/04/2020;314046;Sergipe;Litro;1842;Entregue
Álcool;30/04/2020;314046;Sergipe;Litro;492;Entregue
Álcool;14/05/2020;315588;Sergipe;Litro;198;Entregue
Álcool;19/03/2020;308798;Tocantins;Litro;19,2;Entregue
Álcool;19/03/2020;308798;Tocantins;Litro;72;Entregue
Álcool;19/03/2020;308754;Tocantins;Litro;12;Entregue
Álcool;25/03/2020;309487;Tocantins;Litro;9,6;Entregue
Álcool;25/03/2020;309487;Tocantins;Litro;78;Entregue
Álcool;28/03/2020;310011;Tocantins;Litro;38,4;Entregue
Álcool;28/03/2020;310011;Tocantins;Litro;30;Entregue
Álcool;31/03/2020;310618;Tocantins;Litro;128;Entregue
Álcool;10/04/2020;311365;Tocantins;Litro;29,4;Entregue
Álcool;15/04/2020;311899;Tocantins;Litro;10;Entregue
Álcool;15/04/2020;311899;Tocantins;Litro;9;Entregue
Álcool;15/04/2020;311899;Tocantins;Litro;270;Entregue
Álcool;15/04/2020;311899;Tocantins;Litro;60,5;Entregue
Álcool;23/04/2020;313081;Tocantins;Litro;1740;Entregue
Álcool;30/04/2020;314047;Tocantins;Litro;2334;Entregue
Álcool;14/05/2020;315591;Tocantins;Litro;222;Entregue
Avental;21/03/2020;309238;Acre;Unidade;2800;Entregue
Avental;28/03/2020;309979;Acre;Unidade;700;Entregue
Avental;15/04/2020;311901;Acre;unidade;175;Entregue
Avental;15/04/2020;311901;Acre;unidade;38;Entregue
Avental;15/04/2020;311901;Acre;Unidade;50;Entregue
Avental;15/04/2020;311901;Acre;Unidade;150;Entregue
Avental;15/04/2020;311901;Acre;Unidade;100;Entregue
Avental;15/04/2020;311901;Acre;Unidade;150;Entregue
Avental;15/04/2020;311901;Acre;Unidade;50;Entregue
Avental;15/04/2020;311901;Acre;Unidade;100;Entregue
Avental;15/04/2020;311901;Acre;Unidade;50;Entregue
Avental;15/04/2020;311901;Acre;Unidade;1000;Entregue
Avental;15/04/2020;311901;Acre;Unidade;50;Entregue
Avental;23/04/2020;312988;Acre;Unidade;960;Entregue
Avental;23/04/2020;312988;Acre;Unidade;640;Entregue
Avental;30/04/2020;314018;Acre;unidade;240;Entregue
Avental;30/04/2020;314018;Acre;Unidade;1030;Entregue
Avental;14/05/2020;315514;Acre;Unidade;1550;Entregue
Avental;14/05/2020;315514;Acre;Unidade;3700;Entregue
Avental;22/05/2020;316476;Acre;Unidade;350;Entregue
Avental;21/03/2020;309241;Alagoas;Unidade;10500;Entregue
Avental;28/03/2020;309983;Alagoas;Unidade;700;Entregue
Avental;15/04/2020;311902;Alagoas;unidade;550;Entregue
Avental;15/04/2020;311902;Alagoas;unidade;120;Entregue
Avental;15/04/2020;311902;Alagoas;Unidade;50;Entregue
Avental;15/04/2020;311902;Alagoas;Unidade;350;Entregue
Avental;15/04/2020;311902;Alagoas;Unidade;250;Entregue
Avental;15/04/2020;311902;Alagoas;Unidade;4800;Entregue
Avental;23/04/2020;312992;Alagoas;Unidade;1600;Entregue
Avental;23/04/2020;312992;Alagoas;Unidade;1280;Entregue
Avental;23/04/2020;312992;Alagoas;Unidade;2240;Entregue
Avental;30/04/2020;314019;Alagoas;unidade;720;Entregue
Avental;30/04/2020;314019;Alagoas;Unidade;3230;Entregue
Avental;14/05/2020;315535;Alagoas;Unidade;1875;Entregue
Avental;14/05/2020;315535;Alagoas;Unidade;2300;Entregue
Avental;14/05/2020;315535;Alagoas;Unidade;10000;Entregue
Avental;14/05/2020;315535;Alagoas;Unidade;100;Entregue
Avental;22/05/2020;316477;Alagoas;Unidade;1065;Entregue
Avental;21/03/2020;309242;Amapá;Unidade;2800;Entregue
Avental;28/03/2020;309985;Amapá;Unidade;700;Entregue
Avental;15/04/2020;311926;Amapá;unidade;150;Entregue
Avental;15/04/2020;311926;Amapá;unidade;34;Entregue
Avental;15/04/2020;311926;Amapá;Unidade;1500;Entregue
Avental;23/04/2020;312993;Amapá;Unidade;1280;Entregue
Avental;30/04/2020;314020;Amapá;unidade;120;Entregue
Avental;30/04/2020;314020;Amapá;Unidade;930;Entregue
Avental;14/05/2020;315538;Amapá;Unidade;1125;Entregue
Avental;14/05/2020;315538;Amapá;Unidade;400;Entregue
Avental;14/05/2020;315538;Amapá;Unidade;3700;Entregue
Avental;22/05/2020;316483;Amapá;Unidade;335;Entregue
Avental;28/05/2020;316928;Amapá;Unidade;500;Entregue
Avental;21/03/2020;309243;Amazonas;Unidade;13300;Entregue
Avental;28/03/2020;309984;Amazonas;Unidade;700;Entregue
Avental;15/04/2020;311904;Amazonas;unidade;725;Entregue
Avental;15/04/2020;311904;Amazonas;unidade;158;Entregue
Avental;15/04/2020;311904;Amazonas;Unidade;7000;Entregue
Avental;15/04/2020;311904;Amazonas;Unidade;200;Entregue
Avental;23/04/2020;312994;Amazonas;Unidade;6720;Entregue
Avental;29/04/2020;313902;Amazonas;unidade;2000;Entregue
Avental;29/04/2020;313902;Amazonas;unidade;2050;Entregue
Avental;29/04/2020;313902;Amazonas;unidade;8000;Entregue
Avental;29/04/2020;313902;Amazonas;unidade;100;Entregue
Avental;29/04/2020;313902;Amazonas;unidade;9000;Entregue
Avental;29/04/2020;313902;Amazonas;unidade;8950;Entregue
Avental;29/04/2020;313902;Amazonas;unidade;9000;Entregue
Avental;29/04/2020;313902;Amazonas;unidade;10900;Entregue
Avental;29/04/2020;313902;Amazonas;Unidade;10000;Entregue
Avental;30/04/2020;314021;Amazonas;unidade;3130;Entregue
Avental;30/04/2020;314021;Amazonas;Unidade;4400;Entregue
Avental;14/05/2020;315536;Amazonas;Unidade;1500;Entregue
Avental;14/05/2020;315536;Amazonas;Unidade;2250;Entregue
Avental;14/05/2020;315536;Amazonas;Unidade;3000;Entregue
Avental;14/05/2020;315536;Amazonas;Unidade;16000;Entregue
Avental;14/05/2020;315536;Amazonas;Unidade;300;Entregue
Avental;22/05/2020;316481;Amazonas;Unidade;1630;Entregue
Avental;21/03/2020;309264;Bahia;Unidade;49000;Entregue
Avental;28/03/2020;309986;Bahia;Unidade;3500;Entregue
Avental;15/04/2020;311905;Bahia;unidade;2475;Entregue
Avental;15/04/2020;311905;Bahia;unidade;539;Entregue
Avental;15/04/2020;311905;Bahia;Unidade;7050;Entregue
Avental;15/04/2020;311905;Bahia;Unidade;8900;Entregue
Avental;15/04/2020;311905;Bahia;Unidade;8500;Entregue
Avental;23/04/2020;312995;Bahia;Unidade;8960;Entregue
Avental;23/04/2020;312995;Bahia;Unidade;14400;Entregue
Avental;30/04/2020;314022;Bahia;unidade;3600;Entregue
Avental;30/04/2020;314022;Bahia;Unidade;14460;Entregue
Avental;14/05/2020;315540;Bahia;Unidade;2025;Entregue
Avental;14/05/2020;315540;Bahia;Unidade;18900;Entregue
Avental;14/05/2020;315540;Bahia;Unidade;600;Entregue
Avental;14/05/2020;315540;Bahia;Unidade;50000;Entregue
Avental;22/05/2020;316485;Bahia;Unidade;5090;Entregue
Avental;21/03/2020;309244;Ceará;Unidade;30100;Entregue
Avental;28/03/2020;309987;Ceará;Unidade;2100;Entregue
Avental;15/04/2020;311906;Ceará;unidade;1375;Entregue
Avental;15/04/2020;311906;Ceará;unidade;299;Entregue
Avental;15/04/2020;311906;Ceará;Unidade;3150;Entregue
Avental;15/04/2020;311906;Ceará;Unidade;450;Entregue
Avental;15/04/2020;311906;Ceará;Unidade;9950;Entregue
Avental;23/04/2020;312996;Ceará;Unidade;12800;Entregue
Avental;30/04/2020;314023;Ceará;unidade;1920;Entregue
Avental;30/04/2020;314023;Ceará;Unidade;8010;Entregue
Avental;14/05/2020;315549;Ceará;Unidade;1725;Entregue
Avental;14/05/2020;315549;Ceará;Unidade;9000;Entregue
Avental;14/05/2020;315549;Ceará;Unidade;900;Entregue
Avental;14/05/2020;315549;Ceará;Unidade;25000;Entregue
Avental;22/05/2020;316487;Ceará;Unidade;2930;Entregue
Avental;21/03/2020;309245;Distrito Federal;Unidade;9800;Entregue
Avental;28/03/2020;309988;Distrito Federal;Unidade;1400;Entregue
Avental;15/04/2020;311907;Distrito Federal;unidade;625;Entregue
Avental;15/04/2020;311907;Distrito Federal;unidade;138;Entregue
Avental;15/04/2020;311907;Distrito Federal;Unidade;200;Entregue
Avental;15/04/2020;311907;Distrito Federal;Unidade;6050;Entregue
Avental;23/04/2020;312997;Distrito Federal;Unidade;5760;Entregue
Avental;30/04/2020;314024;Distrito Federal;unidade;450;Entregue
Avental;30/04/2020;314024;Distrito Federal;unidade;390;Entregue
Avental;30/04/2020;314024;Distrito Federal;Unidade;3720;Entregue
Avental;14/05/2020;315593;Distrito Federal;Unidade;4900;Entregue
Avental;14/05/2020;315593;Distrito Federal;Unidade;800;Entregue
Avental;14/05/2020;315593;Distrito Federal;Unidade;11000;Entregue
Avental;22/05/2020;316488;Distrito Federal;Unidade;1305;Entregue
Avental;21/03/2020;309246;Espírito Santo;Unidade;13300;Entregue
Avental;28/03/2020;309989;Espírito Santo;Unidade;700;Entregue
Avental;15/04/2020;311908;Espírito Santo;unidade;725;Entregue
Avental;15/04/2020;311908;Espírito Santo;unidade;160;Entregue
Avental;15/04/2020;311908;Espírito Santo;Unidade;250;Entregue
Avental;15/04/2020;311908;Espírito Santo;Unidade;7000;Entregue
Avental;23/04/2020;312998;Espírito Santo;Unidade;2240;Entregue
Avental;23/04/2020;312998;Espírito Santo;Unidade;4480;Entregue
Avental;30/04/2020;314025;Espírito Santo;unidade;960;Entregue
Avental;30/04/2020;314025;Espírito Santo;Unidade;4300;Entregue
Avental;14/05/2020;315594;Espírito Santo;Unidade;1950;Entregue
Avental;14/05/2020;315594;Espírito Santo;Unidade;3800;Entregue
Avental;14/05/2020;315594;Espírito Santo;Unidade;13000;Entregue
Avental;14/05/2020;315594;Espírito Santo;Unidade;900;Entregue
Avental;22/05/2020;316490;Espírito Santo;Unidade;1370;Entregue
Avental;21/03/2020;309247;Goiás;Unidade;23100;Entregue
Avental;28/03/2020;309990;Goiás;Unidade;1400;Entregue
Avental;15/04/2020;311909;Goiás;unidade;1050;Entregue
Avental;15/04/2020;311909;Goiás;unidade;228;Entregue
Avental;15/04/2020;311909;Goiás;Unidade;1400;Entregue
Avental;15/04/2020;311909;Goiás;Unidade;7950;Entregue
Avental;15/04/2020;311909;Goiás;Unidade;1000;Entregue
Avental;23/04/2020;312999;Goiás;Unidade;9920;Entregue
Avental;30/04/2020;314026;Goiás;unidade;1440;Entregue
Avental;30/04/2020;314026;Goiás;Unidade;6120;Entregue
Avental;14/05/2020;315595;Goiás;Unidade;1650;Entregue
Avental;14/05/2020;315595;Goiás;Unidade;2000;Entregue
Avental;14/05/2020;315595;Goiás;Unidade;5600;Entregue
Avental;14/05/2020;315595;Goiás;Unidade;100;Entregue
Avental;14/05/2020;315595;Goiás;Unidade;23000;Entregue
Avental;22/05/2020;316491;Goiás;Unidade;2165;Entregue
Avental;21/03/2020;309248;Maranhão;Unidade;23100;Entregue
Avental;28/03/2020;309991;Maranhão;Unidade;1400;Entregue
Avental;15/04/2020;311910;Maranhão;unidade;1125;Entregue
Avental;15/04/2020;311910;Maranhão;unidade;247;Entregue
Avental;15/04/2020;311910;Maranhão;Unidade;25;Entregue
Avental;15/04/2020;311910;Maranhão;Unidade;1125;Entregue
Avental;15/04/2020;311910;Maranhão;Unidade;10050;Entregue
Avental;23/04/2020;313000;Maranhão;Unidade;10560;Entregue
Avental;30/04/2020;314027;Maranhão;unidade;1560;Entregue
Avental;30/04/2020;314027;Maranhão;Unidade;6630;Entregue
Avental;14/05/2020;315596;Maranhão;Unidade;10500;Entregue
Avental;14/05/2020;315596;Maranhão;Unidade;21000;Entregue
Avental;14/05/2020;315596;Maranhão;Unidade;400;Entregue
Avental;22/05/2020;316493;Maranhão;Unidade;2500;Entregue
Avental;21/03/2020;309249;Mato Grosso;Unidade;11200;Entregue
Avental;28/03/2020;309994;Mato Grosso;Unidade;700;Entregue
Avental;15/04/2020;311911;Mato Grosso;unidade;550;Entregue
Avental;15/04/2020;311911;Mato Grosso;unidade;123;Entregue
Avental;15/04/2020;311911;Mato Grosso;Unidade;950;Entregue
Avental;15/04/2020;311911;Mato Grosso;Unidade;450;Entregue
Avental;15/04/2020;311911;Mato Grosso;Unidade;1000;Entregue
Avental;15/04/2020;311911;Mato Grosso;Unidade;750;Entregue
Avental;15/04/2020;311911;Mato Grosso;Unidade;500;Entregue
Avental;15/04/2020;311911;Mato Grosso;Unidade;1950;Entregue
Avental;23/04/2020;313001;Mato Grosso;Unidade;5120;Entregue
Avental;30/04/2020;314028;Mato Grosso;unidade;720;Entregue
Avental;30/04/2020;314028;Mato Grosso;Unidade;3320;Entregue
Avental;14/05/2020;315602;Mato Grosso;Unidade;3225;Entregue
Avental;14/05/2020;315602;Mato Grosso;Unidade;1600;Entregue
Avental;14/05/2020;315602;Mato Grosso;Unidade;700;Entregue
Avental;14/05/2020;315602;Mato Grosso;Unidade;11000;Entregue
Avental;22/05/2020;316498;Mato Grosso;Unidade;1120;Entregue
